SourceShortCode,Type,SourceLink,Shortcode,Username,Profile ID,Media Type,Video View Count,Likes,Comments,Date created,Caption,URL,MatchTerm
,Comment,,,rosemoreno_hoje,1594279388025022,videos,3745,100,4,2024-09-15 21:45:27,A maior operação aérea da história realizada pelo <redacted_mention> !!!  A operação continua firme neste domingo (15)para apagar as chamas em São Paulo. Vejam só a importância da coordenação e perícia dos pilotos para garantir a eficiência dos trabalhos. Temos 20 aeronaves à disposição em todo o estado e estas quatro atuam hoje em Bananal  sempre em coordenação com os 1.500 bombeiros e 500 viaturas que estão em solo nos locais das queimadas. O uso das aeronaves é essencial para operar em áreas de difícil acesso  chegando onde não é possível por terra. Todas equipadas com o Bambi Bucket  esse tanque capaz de carregar 500 litros de água até o local com foco de incêndio  ressaltou governador <redacted_mention>,,
,Comment,,,blogcarlosbritto,913950640163491,photos,19221,278,2,2024-09-15 21:44:10,A Força Nacional do SUS vai ampliar suas ações nos estados mais afetados pelas queimadas. A partir desta segunda (16)  equipes começam a visitar o Acre  Amazonas e Rondônia para apoiar os gestores locais na crise de saúde. As ações incluem reforçar a assistência nas UBS  expandir pontos de hidratação e  se necessário  instalar hospitais de campanha.  Recentemente  a ministra da Saúde  Nísia Trindade  e a ministra do Meio Ambiente  Marina Silva  estiveram em São Paulo para discutir o impacto da crise climática no estado e traçar planos de ação emergenciais. A mobilização também conta com uma Sala de Situação Nacional de Emergência Climática  que monitora as áreas afetadas e oferece orientações para proteger a saúde da população.  O foco da iniciativa é o cuidado preventivo  já que os efeitos das queimadas e incêndios florestais têm colocado pressão sobre o sistema de saúde.   #Saúde #Queimadas #ForçaNacional #SUS,,
,Comment,,,acorda_meu_brasil,1148922016463631,videos,6865,915,74,2024-09-15 21:43:12,O BRASIL ARDE EM CHAMAS!!!! #acorda_meu_brasil  #foralula  #forapt  #brasil🇧🇷  #queimadas,,
,Comment,,,blogdovalenteoficial,378034011343935,photos,21572,227,10,2024-09-15 21:40:00,Após uma desaceleração nos índices de inflação de alimentos em julho e agosto  espera-se que a alta nos preços dos alimentos no domicílio retorne em setembro. A expectativa de aumento é consequência da estiagem severa e pelas queimadas que têm afetado diversas regiões do Brasil.  Estes eventos climáticos têm prejudicado a vida cotidiana e a produção de itens essenciais como carne bovina  frutas e derivados do leite.  De acordo com o Jornal Correio  economistas preveem uma alta de até 0 44% nos preços da alimentação em setembro  uma reversão em relação às quedas observadas no mesmo período dos dois anos anteriores.  A situação também está afetando a produção de cana-de-açúcar  o que pode pesar no preço do açúcar  contribuindo para a pressão inflacionária no setor alimentício.  Para o ano de 2024  as projeções indicam uma inflação alimentar de até 5 94%  com os fatores climáticos desempenhando um papel crucial na elevação dos preços.,,
,Comment,,,oliberal,1356615754966527,photos,151430,5595,159,2024-09-15 21:39:51,POLÍCIA Dois casos de incêndios em Belém e Ananindeua assustaram moradores na tarde de sábado (14). As situações foram registradas em vídeos pela população  que temia ter as residências atingidas pelas chamas e também relatava o incômodo gerado pela fumaça.  Um dos incêndios foi registrado durante a tarde na avenida Perimetral  no bairro do Marco  em Belém. Testemunhas relataram que o fogo começou após um casal fazer uma fogueira para queimar cobre. Devido a vegetação seca  as chamas se alastraram pela área  que pertence a Empresa Brasileira de Pesquisa Agropecuária (Embrapa).   Algumas árvores foram queimadas pelas chamas  que ganharam grandes proporções. Segundo os moradores  próximo ao local existe um posto de combustíveis e o temor era que o local fosse atingido pelo incêndio. Os trabalhadores do estabelecimento ligaram para o Corpo de Bombeiros  que chegou ao local momentos depois e realizou a contenção das chamas. A área ainda passou por um trabalho preventivo  para evitar que novos focos de fogo retornassem.   O outro caso de incêndio foi registrado por moradores do Bairro de águas Lindas  em Ananindeua  também na tarde de sábado (14). Imagens compartilhadas nas redes sociais mostram o fogo em uma área de descarte de lixo  próximo a uma vegetação. As chamas altas geraram muita fumaça e várias pessoas saíram de suas casas devido ao incômodo.   Saiba mais em oliberal.com  📸 Redes Sociais  #oliberal #amazoniajornal,,
,Comment,,,pauloguedessfc,1110874516824036,videos,35461,3021,58,2024-09-15 21:39:14,Siga <redacted_mention> de Goiânia.   As queimadas no Brasil chegaram no nosso bolso! Será que os artistas vão aparecer no fantástico de hoje?,,
,Comment,,,hugogloss,129510343590178,photos,649365,6845,457,2024-09-15 21:38:49,Neste domingo (15)  o ministro Flávio Dino  do STF  autorizou o governo federal a emitir créditos extraordinários fora da meta fiscal para combater os incêndios que afetam 60% do território nacional. De acordo com o blog da apresentadora danielalimajornalista  a decisão  semelhante ao “Orçamento de Guerra” da pandemia  permite maior flexibilidade para contratação de brigadistas e envolve a Polícia Federal nas investigações de causas humanas dos incêndios no Pantanal e na Amazônia. Dino destacou a necessidade urgente de ação  justificando que o impacto fiscal será menor que os danos causados pela destruição ambiental e econômica. (📸: Agência Brasil; Fabio Rodrigues-Pozzebom/ Agência Brasil),,
,Comment,,,soldados_da_paz,427903536616728,videos,83571,1989,18,2024-09-15 21:36:05,Cenário dantesco em Oliveira de Azeméis! 🔥  O grande incêndio que está a consumir Povoamento Florestal em Oliveira de Azeméis  já alastrou ao Concelho de Albergaria-a-Velha.  As chamas tem ameaçado habitações e zonas urbanas. Um hotel já foi evacuado.  Os meios continuam a ser reforçados e no local estão já 316 operacionais  apoiados por 101 veículos.  #soldados_da_paz,,
,Comment,,,vidabr,871912547699900,videos,319923,18444,3876,2024-09-15 21:35:06,🔥🌳 A ação orquestrada de incêndios florestais encontrou condições atmosféricas favoráveis  permitindo que as chamas se espalhem rapidamente e consumam tudo em seu caminho.  😢 A imagem de um bicho-preguiça carbonizado no RJ ilustra as consequências devastadoras das queimadas. Este animal  encontrado em uma área devastada da Reserva Biológica do Tinguá  é um dos que menos consegue escapar  devido ao seu metabolismo lento.  📸 Esta foto é um poderoso lembrete do impacto devastador que os incêndios têm em nossas reservas florestais.   🚨 Se você testemunhar queimadas ou atividades suspeitas  denuncie de forma anônima! Entre em contato com a Linha Verde pelos números 0300 253 1177 (interior) ou 2253-1177 (capital). No aplicativo “Disque Denúncia Rio”  disponível para Android e iOS  você pode anexar fotos e vídeos  garantindo seu anonimato.  🌱 Juntos  podemos proteger a natureza!  🌿 VIDA BR: Vestuário Sustentável com Impacto! 🌿  🌞 Líderes em vestuário sustentável com efeito na luz solar. 🌍 Produção realizada por projetos sociais e ambientais. ♻️ Compromisso com a comunidade e o meio ambiente. 🌱 Peças com TAG de papel semente e embalagem transformável em cabide. 👕 Personalização com a sua marca.  📞 Entre em contato pelo WhatsApp para um orçamento: 85 9686.4129 🌐 Visite nosso site: www.vidabr.com.br  Seja parte dessa transformação! Junte-se à VIDA BR e adote um estilo de vida sustentável. ♻️🌿💚  #VIDABR #ModaSustentável #ConsumoConsciente #EnergiaSolar #Ecologia #LixoZero #EnergiaRenovável #Reutilizar #Reciclar #DesenvolvimentoSustentável #EconomiaCircular #SustentabilidadeEmpresarial #ESG #HidrogênioVerde #PlanteUmaÁrvore #PreserveANatureza #ReduzaReutilizeRecicle #SustainableFashion  #EcoFriendly  #BichoPreguiça #NãoAsQueimadas #RespeiteANatureza #ConsciênciaAmbiental #PreserveANatureza #SigaFriburgo,,
,Comment,,,slots_alee,2135342583531735,videos,91600,1827,245,2024-09-15 21:34:50,MEU DEUUUUUUS😭😭😭   CADÊ AS AUTORIDADES?????????⚠️⚠️⚠️  (Se o Brasil está sofrendo com as queimadas  imagine o AMAZONAS que além das QUEIMADAS  ainda estamos enfrentando uma das MAIORES SECAS)💦🔥😔,,
,Comment,,,ricodeamanha,729441012036809,videos,4565,72,26,2024-09-15 21:33:56,Olhando assim de maneira rapida e com a emoção  FAZ SENTIDO.  Porém observando com um olhar Técnico e Racional;  isso foi uma tomada de decisão de quem não tem responsabilidade alguma  de quem não ta nem ai para as contas publicas e suas metas fiscais. Nao se resolve problema orçamentário numa canetada. Voce é dono da impressora de dinheiro  imprime mais ai!! Nao è assim! E como seria?  Ele deveria obrigar o governo a congelar gastos publicos como verbas partidárias  gastos com viagens ou financiamentos de empresas como JBS. Na verdade ele deveria obrigar a usar dinheiro que ja existe. E nao criar mais dinheiro. “Mas as queimadas sao um caso de extrema Urgência  precisa sim fazer isso!” - é? E a saude precária é Urgência? Então imprime dinheiro para a saude  e a educação é urgência? Então imprime dinheiro para educação … ah se fosse facil ASSIM!,,
,Comment,,,markoszaurelio,870611614715527,videos,2794,15,8,2024-09-15 21:33:04,"A ministra do Meio Ambiente  Marina Silva  afirmou que o Brasil está enfrentando um ""terrorismo climático""  referindo-se aos incêndios intencionais que têm se espalhado pelo país. Ela comparou essas ações criminosas aos atos golpistas de 8 de janeiro.  ➡ Assista à #GloboNews ao vivo: http://glo.bo/39WjXAu",,
,Comment,,,bloggustavonegreiros,1417168915503134,videos,8176,507,15,2024-09-15 21:33:00,"Brasil e as ""aves incendiárias""  Das aves incendiárias a culpa da população. Todo mundo tem culpa das queimadas no Brasil  menos Lula e Marina Silva  que no passado  no governo Bolsonaro  essas queimadas eram descaso e ineficiência. Dia após dia recordes de incêndios são batidos e ninguém encontra solução. Lembram dos artistas? Que fizeram vídeos e campanhas dizendo que estavam sem ar? Sumiram. Devem ter morrido por falta de ar  porque agora o caso é muito mais grave.",,
,Comment,,,salgadoindica,1048970953684182,videos,8710,164,25,2024-09-15 21:32:14,Incêndio 🔥 de altas proporções agora no Nova Europa ao lado do condomínio Esmeralda Ville  #novaeuropa #campinas #incendio #fogo #queimada #cps #queimadas,,
,Comment,,,patoshoje,6650609021716022,photos,46060,826,38,2024-09-15 21:31:48,Moradores se revoltam com mais um incêndio florestal de grandes proporções em Patos de Minas  O sofrimento da população com os incêndios  florestais continua aterrorizante. No final da tarde deste domingo (15)  o fogo em área de vegetação nas imediações do Bairro Jardim Panorâmico  Boa Vista e outros bairros consumiu uma vasta área. O Corpo de Bombeiros foi acionado para debelar as chamas.  Matéria completa em www.patoshoje.com.br  #patoshoje #patosdeminas #noticias #imprensa #moradores #revolta #incendio #florestal #grandes #proporcoes,,
,Comment,,,tainesanttos,3894957134157578,albums,3598,188,1,2024-09-15 21:31:45,O mundo é lindo e eu amo ter o prazer de desbravar lugares que ainda não visitei. Me deixa imensamente triste tudo que está acontecendo! Nosso planeta está adoecendo mais e mais a cada dia. Ás vezes  fico pensando como eu poderia ajudar. Como resolver tudo isso. Mas infelizmente  o que podemos é o mínimo. Separar o lixo  não jogar na rua  orientar as crianças para serem respeitosas com a natureza e os animais. Eu fico triste em ver que aqui onde eu moro  a gente olha para as montanhas e elas estão turvas  imagino que por conta da fumaça que vem de longe. Eu saio correr e sinto o ar seco. Tá diferente   sim! Espero que as pessoas influentes do mundo acordem o quanto antes para que possamos ter um futuro bom aqui. 😪 🌍 🫶🏻  #terra #poluicao #desmatamento #queimadas,,
,Comment,,,trips.slz,8021621514620230,photos,6238,144,6,2024-09-15 21:31:21,Calendário TRIPS SLZ de Outubro 😉 Em breve informações nos flyers específicos   Vem com a gente! <redacted_mention> 😉 seu grupo de aventuras no Maranhão!   Saia da rotina! Aventure-se. 💚🤗   Fotos: <redacted_mention>   Na natureza:   👣 Não deixe nada além de pegadas. 📸 Não tire nada além de fotos. 🔥 Não faça queimadas. 🗑 Leve seu lixo de volta.  🌱 Conecte-se com ambiente.  #tripsslz  #trilha  #slz #canoagemslz #conhecasaoluis #acampamento #lençóismaranhenses #trekking #alcantara #lencoismaranhenses  #trilha  #itaquibacanga #Maranhão #Brasil #turismo #meumaranhao #turismosaoluis #slz #saoluis  #trilhas #ma #ilhajamaica #maranhao #materradeencantos  #ilhamagnetica #ilhadoamor #nordeste #trilheiros #upaonaçu  #athenasbrasileira #sãoluís,,
,Comment,,,jornalandradashoje,1092286305465953,videos,12086,190,0,2024-09-15 21:31:15,A maior operação aérea da história continua firme neste domingo para apagar as chamas em São Paulo. Vejam só a importância da coordenação e perícia dos pilotos para garantir a eficiência dos trabalhos. Temos 20 aeronaves à disposição em todo o estado e estas quatro atuam hoje em Bananal  sempre em coordenação com os 1.500 bombeiros e 500 viaturas que estão em solo nos locais das queimadas. O uso das aeronaves é essencial para operar em áreas de difícil acesso  chegando onde não é possível por terra. Todas equipadas com o Bambi Bucket  esse tanque capaz de carregar 500 litros de água até o local com foco de incêndio. Seguimos.,,
,Comment,,,chico.alencar,1360088881306869,photos,34977,3518,15,2024-09-15 21:30:17,ENTRE OS CRIMES CONTRA O CLIMA  O MODELO ECONÔMICO É O MAIOR Olho no Lance  Olhos de Lince: coluna semanal do sociólogo Leo Lince 👀   Fogo  fumaça  fuligem. De Norte a Sul  de Leste a Oeste  o céu do Brasil inteiro está encoberto pelas cinzas provocadas pelo crime ambiental continuado. As causas da catástrofe de múltiplas feições estão identificadas  faz tempo  pelos estudiosos da questão climática.   O dilúvio no sul  a seca e o fogaréu que arde no pantanal e no cerrado  a onda de calor que adoece a vida nos centros urbanos  o envenenamento dos rios e o desmatamento da Amazônia  o “pulmão do mundo”  tudo isso decorre de uma causa comum.   A diversidade dos nossos biomas está sendo devastada pela monocultura de exportação. O modelo criminoso  que desmata vegetação nativa  envenena e assoreia rios  também impermeabiliza em asfalto o solo urbano. Resultado? Lucros privados gigantescos e prejuízo social de proporções bíblicas.   Quando o céu desaba sobre a terra aquecida  a emergência manda tomar medidas tópicas. Todas elas necessárias e positivas. Mas o tamanho e a permanência da crise ambiental recomenda ir além: virar a chave da agenda   deslocar o eixo do debate para as raizes da catástrofe que nos ameaça.  Para tanto  dois alertas preciosos. André Roncaglia  economista  escreveu (FSP-16/5): “a mão invisível do mercado desregula o termostato natural da terra”. Francisco  na carta encíclica “Laudato Si”  pontificou. Segundo ele  entre os crimes contra o clima  o modelo econômico é o maior.,,
,Comment,,,tvguarapari,1577585096357161,videos,14980,243,5,2024-09-15 21:30:02,🔥🧑‍🚒 INCÊNDIO CONTROLADO | A queimada que atingiu uma grande área entre Jaboticaba  Laje das Pedras e Village do Sol foi controlada  mas ainda há fumaça em uma área de turfa na comunidade de Jaboticaba. As imagens áreas foram feitas no final da tarde de hoje (15)  pelo parceiro Sérgio Endlich. O Corpo de Bombeiros segue monitorando a região para evitar o surgimento de novos focos de incêndio. A boa notícia é que há previsão de chuva fraca na terça-feira (17). 🌧️  Um excelente fim de noite para todos vocês! 🌕✨,,
,Comment,,,tvpcanal35,865626368366260,photos,5419,28,0,2024-09-15 21:29:48,AMÉRICA DO SUL | O Brasil concentrou 71 9% das queimadas registradas em seu continente nas últimas 48h encerradas na sexta-feira (13). De acordo com dados do sistema BDQueimadas  do Instituto Nacional de Pesquisas Espaciais (Inpe)  foram 7.322 focos de incêndio no período. A seca atinge 58% do território nacional.  No acumulado do ano  o Brasil registrou 180.137 pontos de queimada em 2024  50 6% dos incêndios da América do Sul. O número é 108% maior do que o registrado no mesmo período de 2023  quando foram anotados 86.256 focos entre janeiro e 13 de setembro.  📷 Terrabrasilis/ Reprodução,,
,Comment,,,thalitamoemablog,963751631752146,videos,1519,0,0,2024-09-15 21:25:34,O incêndio florestal que atingiu a mata do Parque Nacional de Brasília mobilizou o Corpo de Bombeiros do Distrito Federal (CBMDF) na tarde deste domingo (15/9). Também conhecida como Água Mineral  às margens da Estrada Parque Indústria e Abastecimento (Epia) Norte  a região é uma unidade de conservação de proteção à natureza. A fumaça no local se espalhou rapidamente. Ainda não há informações sobre o que teria causado o incêndio. O Metrópoles fez imagens aéreas da área atingida pelas chamas. Em nota  o Corpo de Bombeiros informou que deu início ao atendimento do incêndio no Parque Nacional de Brasília às 11h24. São utilizadas sete viaturas e uma aeronave asa fixa. Chegando ao local  as equipes constataram que se tratava de um incêndio florestal se alastrando. Imediatamente  foi iniciado o combate às chamas e solicitado o apoio da aeronave. As equipes permanecem no local combatendo o fogo.  Metrópoles,,
,Comment,,,geografia.online,2106200359752212,photos,22878,2700,39,2024-09-15 21:24:52,Você sabia que o Brasil é composto por seis biomas  cada um com características únicas? São eles: Amazônia  Caatinga  Cerrado  Mata Atlântica  Pampa e Pantanal. Esses ambientes abrigam uma rica diversidade de fauna e flora. Vamos conhecê-los mais de perto:  ➡️ Amazônia: Este é o bioma mais extenso e um dos mais ricos em biodiversidade do mundo. A Amazônia abrange a bacia hidrográfica do Rio Amazonas e a Floresta Amazônica  sendo considerada a região com maior biodiversidade do planeta. Embora sua maior parte esteja no Brasil  o bioma se estende por outros países da América do Sul.  ➡️ Cerrado: O segundo maior bioma da América do Sul  ocupando cerca de 22% do território brasileiro (2.036.448 km²). Reconhecido como a savana mais biodiversa do mundo  o Cerrado abriga mais de 11.600 espécies de plantas nativas catalogadas.  ➡️ Caatinga: Exclusivamente brasileira  a Caatinga é um bioma de clima semiárido que se destaca por sua biodiversidade e paisagens variadas. Muitas das espécies encontradas aqui são endêmicas  ou seja  só existem nesse bioma  o que torna seu patrimônio biológico único.  ➡️ Mata Atlântica: Esse bioma  que já cobriu 15% do território nacional  sofreu grandes impactos devido ao desmatamento e degradação ambiental desde o período colonial. Hoje  restam apenas 7% da vegetação original  formada por florestas densas com árvores de médio e grande porte.  ➡️ Pantanal: Localizado no Centro-Oeste brasileiro  nos estados de Mato Grosso e Mato Grosso do Sul  o Pantanal é um dos biomas mais ricos em biodiversidade  com uma vasta variedade de espécies de fauna e flora  muitas adaptadas às inundações sazonais.  ➡️ Pampa: Ocupando uma área de 176 5 mil km²  o Pampa é caracterizado por campos abertos  dominados por gramíneas  plantas herbáceas e algumas árvores. Este bioma cobre cerca de 2% do território brasileiro  sendo mais comum no estado do Rio Grande do Sul.  Gostou dessa curiosidade? Deixe seu comentário e compartilhe! 🌍  Instagram: <redacted_mention>  #geografia #meioambiente #natureza,,
,Comment,,,fleetagolden,1160832048316876,videos,5692,1821,295,2024-09-15 21:24:27,CHEGA DE QUEIMADAS! PAREM! ESTÃO MATANDO INOCENTES. #golden #goldeninstagram #me #cute #goldenretriever #love #fleetagolden #fyp #pet #perlovers #cachorroétudodebom #retriveroftheday #viralata #bastadequeimadas,,
,Comment,,,williantardellireportagens,1059105105293849,photos,32440,696,12,2024-09-15 21:23:44,⚠️⛈️ “Chuva preta” poderá chegar em MG nos próximos dias  mas é imprópria para consumo.  ✅ Araxá  18h15 de 15 de setembro de 2024.  Entenda - Com o aumento das queimadas em todo o Brasil e em Minas Gerais  o fenômeno da ‘chuva preta’ pode chegar ao estado nos próximos dias.  A chuva preta é um fenômeno que acontece quando a água da chuva se mistura com as partículas de fumaça e poluentes na atmosfera. As duas  juntas  deixam a água da chuva com um tom escuro.  A água da chuva nesta condição pode poluir ainda mais o meio ambiente e é imprópria para consumo. Nesta semana  moradores do Rio Grande do Sul registraram o fenômeno em algumas cidades.  Nos próximos dias  a chuva preta deve ocorrer nos três estados do sul do Brasil  além de São Paulo  onde as queimadas estão frequentes.  #reportagem #informação #araxá #credibilidade #imprensa #reporter #noticias #jornalismo,,
,Comment,,,sapucaianoticias_e_regiao,461459422934768,photos,13786,274,47,2024-09-15 21:22:55,Bicho-preguiça carbonizado no Rio de Janeiro retrata as consequências catastróficas das queimadas. Animal estava em área devastada pelo fogo na Reserva Biológica do Tinguá  em Petrópolis  na Região Serrana. A espécie  de metabolismo lento  está entre as que possuem menores chances de fuga.,,
,Comment,,,amauricioborba,1061260732085670,videos,1483,17,1,2024-09-15 21:22:13,"A nova aposta da esquerda nos dias atuais é culpar as aves pela incompetência do governo em controlar os incêndios no Brasil! Antes nós víamos ""artistas"" ""preocupados"" fazendo musiquinhas e culpando o governo anterior  hoje sumiram todos! Estranho! Será que a Rouanet amordaçou todos?  #queimadas  #leiroaunet  #climatização #fazol",,
,Comment,,,tripolioficial,1911615525991449,videos,748,65,7,2024-09-15 21:19:21,Será que quando a 𝑡𝑒𝑚𝑝𝑒𝑟𝑎𝑡𝑢𝑟𝑎 muda as 𝒒𝒖𝒆𝒊𝒎𝒂𝒅𝒂𝒔 acabam?   Confira as 3 𝑎𝑐̧𝑜̃𝑒𝑠 que podemos fazer e exigir dos Governantes para a prevenção e combate às queimadas em todo país!  Este assunto não pode cair no esquecimento  ainda mais com as previsões de mais períodos de calor extremo  seca e devastação do nosso maior patrimônio  o 𝑨𝒎𝒃𝒊𝒆𝒏𝒕𝒂𝒍!  Mal estamos respirando  lembre-se disso na hora de votar!   𝐓𝐞𝐦𝐨𝐬 𝐪𝐮𝐞 𝐩𝐞𝐧𝐬𝐚𝐫 𝐆𝐥𝐨𝐛𝐚𝐥𝐦𝐞𝐧𝐭𝐞 𝐦𝐚𝐬 𝐚𝐠𝐢𝐧𝐝𝐨 𝐋𝐨𝐜𝐚𝐥𝐦𝐞𝐧𝐭𝐞!   🗳️ Vote em quem já fez a diferença e tem história! <redacted_mention> 𝗩𝗼𝘁𝗲 𝗩𝗲𝗿𝗲𝗮𝗱𝗼𝗿 𝗧𝗿𝗶𝗽𝗼𝗹𝗶 𝟰𝟯 𝟲𝟲𝟲!  #florestas #ar #qualidadedoar #especies #ricardotripoli #queimadas #voteconsciente #robertotripoli #altruismo #futuro #animais #preservacao #meioambiente #ProjetoPomar #meioambiente #sustentabilidade,,
,Comment,,,napaulista,847724570541653,videos,80208,2604,753,2024-09-15 21:19:01,🚨 MANIFESTAÇÃO NAPAULISTA   Uma manifestação pedindo o fim da pecuária tomou uma faixa da Paulista na tarde deste domingo (15/09).   Centenas de manifestantes gritaram palavras de ordem pedindo reforma agrária e controle popular sobre as áreas queimadas.  Com informações do perfil <redacted_mention>   #napaulistainforma,,
,Comment,,,blogeduardo_franca,728144902838318,videos,4940,35,0,2024-09-15 21:18:30,O incêndio florestal que atingiu a mata do Parque Nacional de Brasília mobilizou o Corpo de Bombeiros do Distrito Federal (CBMDF) na tarde deste domingo (15/9). Também conhecida como Água Mineral  às margens da Estrada Parque Indústria e Abastecimento (Epia) Norte  a região é uma unidade de conservação de proteção à natureza.  A fumaça no local se espalhou rapidamente. Ainda não há informações sobre o que teria causado o incêndio.  O Metrópoles fez imagens aéreas da área atingida pelas chamas. Em nota  o Corpo de Bombeiros informou que deu início ao atendimento do incêndio no Parque Nacional de Brasília às 11h24. São utilizadas sete viaturas e uma aeronave asa fixa.  Chegando ao local  as equipes constataram que se tratava de um incêndio florestal se alastrando. Imediatamente  foi iniciado o combate às chamas e solicitado o apoio da aeronave. As equipes permanecem no local combatendo o fogo.  ➡️ Leia mais no metropoles.com  📹 vinicius.foto /Metrópoles,,
,Comment,,,naiaralira.nl,1764326254101043,videos,40190,6386,86,2024-09-15 21:17:37,E qndo é que a gente vai entender que u trabalhadore é quem SEMPRE paga a conta?   Nossa classe social é a classe trabalhadora! Somos maioria oprimida pelo capitalismo que busca gerar lucro acima das nossas vidas 🔥  A REVOLUÇÃO É PRETA  INDÍGENA  MÃE  GORDA  TRANS e PcD!   Música: <redacted_mention>  Trecho de vídeo: <redacted_mention>   #branquices #branquicesdasemana #fy #foryou #queimada #queimadas #incêndio #seca,,
,Comment,,,tvgramadonet,1118299545906384,videos,3734,92,2,2024-09-15 21:17:24,O incêndio florestal que atingiu a mata do Parque Nacional de Brasília mobilizou o Corpo de Bombeiros do Distrito Federal (CBMDF) na tarde deste domingo (15/9). Também conhecida como Água Mineral  às margens da Estrada Parque Indústria e Abastecimento (Epia) Norte  a região é uma unidade de conservação de proteção à natureza  A fumaça no local se espalhou rapidamente. Ainda não há informações sobre o que teria causado o incêndio.  O Metrópoles fez imagens aéreas da área atingida pelas chamas. Em nota  o Corpo de Bombeiros informou que deu início ao atendimento do incêndio no Parque Nacional de Brasília às 11h24. São utilizadas sete viaturas e uma aeronave asa fixa.  Chegando ao local  as equipes constataram que se tratava de um incêndio florestal se alastrando Imediatamente  foi iniciado o combate às chamas e solicitado o apoio da aeronave. As equipes permanecem no local combatendo o fogo. Redes Sociais: metrópole  #parquenacional #Brasilia #incendios  #tvgramadoserragaucha,,
,Comment,,,brigaduutchau,767447865218018,videos,156423,3127,608,2024-09-15 21:17:24,🤠🤝 A ação orquestrada de atear fogo nas florestas encontrou um cenário atmosférico favorável a disseminação rápida do fogo  que consome tudo em seu caminho. Essa é mais uma vítima dos incêndios criminosos que assolam o Brasil €=) Denúncias no estado do Rio podem ser feitas ao Linha Verde por meio dos telefones 0300 253 1177 (interior  custo de ligação local)  2253-1177 (capital)  no aplicativo para celular “Disque Denúncia Rio” onde usuários com sistema operacional Android ou iOS podem denunciar anexando fotos e vídeos  com a garantia de anonimato.    🎥 <redacted_mention>   Respost <redacted_mention>,,
,Comment,,,girapiubrecho,872256667999670,albums,19183,947,15,2024-09-15 21:17:17,🌍 **A fauna brasileira pede socorro** e nós da GiraPiu estamos atentos. As queimadas que vêm se alastrando pelo Brasil nos preocupam  pois as ações de hoje influenciam diretamente no futuro de nossas crianças. 💔  Cada atitude faz a diferença  e juntos podemos cuidar do meio ambiente para garantir um mundo mais saudável para as próximas gerações. 🌱  Aqui vão algumas **dicas de como podemos ajudar a minimizar os efeitos das queimadas**:   1. **Denuncie queimadas ilegais** – muitas vezes  elas são criminosas. 2. **Reduza o consumo de materiais inflamáveis** como plásticos e produtos descartáveis. 3. **Apoie iniciativas de reflorestamento** e ajude a restaurar áreas afetadas. 4. **Participe de ações de conscientização ambiental** e compartilhe conhecimento.  **O futuro está em nossas mãos**. Vamos garantir que nossas crianças cresçam em um mundo cheio de vida e cores. 🌳💚  #FaunaBrasileira #Queimadas #PreservaçãoAmbiental #FuturoDasCrianças #ConsciênciaEcológica,,
,Comment,,,arayaraoficial,1841120799697193,videos,997,123,21,2024-09-15 21:13:26,Incêndios intensos em Penapólis !  A tragedia climática associada a incêndios provocados gera perdas bilionárias e vidas pelo Brasil . #criseclimática #fumaça #incendio #queimadas,,
,Comment,,,jhofh380,8706014749431744,videos,7872,755,189,2024-09-15 21:12:53,PRESTENÇÃO,,
,Comment,,,waleria.gon,530369639588625,videos,4431,34,0,2024-09-15 21:12:22,#brasil #brasil🇧🇷 #brasileirao #queimada #queimadas #misericordia #misericórdias,,
,Comment,,,cnwnoticias,7072045422899638,videos,8239,0,0,2024-09-15 21:12:09,Morador registrou na madrugada de domingo  o município de Lucas do Rio Verde encoberto de fumaça  após grande incêndios.,,
,Comment,,,eomundooficial_,390118943964122,videos,20309,620,12,2024-09-15 21:10:02,Vídeo mostra homem dando água para ‘macaquinho’ que estava fugindo de incêndio em floresta. Incêndios que assola vários locais no mundo.  Créditos: planeta92news,,
,Comment,,,tvcidadeverde,6799439046839470,albums,54755,862,8,2024-09-15 21:08:50,O Piauí está sob dois alertas de baixa umidade. O mapa publicado pelo Instituto Nacional de Meteorologia (INMET) mostra parte do estado coberto pelo alerta laranja de baixa umidade  e um outro alerta amarelo.  O alerta laranja teve início na manhã deste domingo (15) e segue até as 20h com previsão da umidade relativa do ar variando entre 20% e 12%. Nesse caso existem os riscos de incêndios florestais e à saúde  além do ressecamento da pele  desconforto nos olhos  boca e nariz.  O alerta amarelo de baixa umidade tem início nesta segunda-feira (16)  a partir das 9h  e segue até as 23h. A previsão é a umidade relativa do ar variando entre 30% e 20%  com baixo risco de incêndios florestais e à saúde.  Mais informações no Cidadeverde.com  #inmet #clima,,
